"No.","Time","Source","Destination","Protocol","Length","Info"
"433","3.387674","10.12.14.191","10.12.255.255","NBNS","92","Name query NB LTQACPQQ<00>"
"434","3.488196","10.12.14.191","10.6.0.108","DNS","77","Standard query 0xf621 A mcloud.mcafee.com"
"435","3.491399","40.90.22.184","10.12.14.191","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"436","3.491789","10.6.0.108","10.12.14.191","DNS","93","Standard query response 0xf621 A mcloud.mcafee.com A 161.69.29.159"
"437","3.491935","10.12.14.191","40.90.22.184","TLSv1.2","319","Application Data"
"438","3.492050","10.12.14.191","40.90.22.184","TLSv1.2","563","Application Data"
"439","3.495002","10.12.14.191","161.69.29.159","TCP","66","53591  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"440","3.505593","52.114.158.50","10.12.14.191","TLSv1.2","108","Application Data"
"441","3.505653","10.12.14.191","52.114.158.50","TCP","1514","53588  >  443 [ACK] Seq=851 Ack=6152 Win=261632 Len=1460 [TCP segment of a reassembled PDU]"
"442","3.581740","172.217.166.197","10.12.14.191","TLSv1.3","481","Application Data"
"443","3.586207","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data"
"444","3.586209","172.217.166.197","10.12.14.191","TLSv1.3","104","[TCP Previous segment not captured] , Application Data"
"445","3.586282","10.12.14.191","172.217.166.197","TCP","66","53590  >  443 [ACK] Seq=3342 Ack=2681 Win=131328 Len=0 SLE=4111 SRE=4161"
"446","3.587765","172.217.166.197","10.12.14.191","TLSv1.3","383","Application Data, Application Data"
"447","3.587765","172.217.166.197","10.12.14.191","TLSv1.3","93","Application Data"
"448","3.587765","172.217.166.197","10.12.14.191","TCP","1484","[TCP Out-Of-Order] 443  >  53590 [ACK] Seq=2681 Ack=3342 Win=128000 Len=1430"
"449","3.587840","10.12.14.191","172.217.166.197","TCP","66","[TCP Dup ACK 445#1] 53590  >  443 [ACK] Seq=3342 Ack=2681 Win=131328 Len=0 SLE=4111 SRE=4490"
"450","3.587870","10.12.14.191","172.217.166.197","TCP","66","[TCP Dup ACK 445#2] 53590  >  443 [ACK] Seq=3342 Ack=2681 Win=131328 Len=0 SLE=4111 SRE=4529"
"451","3.587928","10.12.14.191","172.217.166.197","TCP","54","53590  >  443 [ACK] Seq=3342 Ack=4529 Win=131328 Len=0"
"452","3.588964","10.12.14.191","172.217.166.197","TLSv1.3","93","Application Data"
"453","3.593201","52.114.158.50","10.12.14.191","TCP","54","443  >  53587 [FIN, ACK] Seq=6525 Ack=3425 Win=261632 Len=0"
"454","3.593305","10.12.14.191","52.114.158.50","TCP","54","53587  >  443 [ACK] Seq=3425 Ack=6526 Win=261376 Len=0"
"455","3.653063","172.217.166.197","10.12.14.191","TCP","54","443  >  53590 [ACK] Seq=4529 Ack=3381 Win=128000 Len=0"
"456","3.679286","10.12.14.191","10.6.0.108","DNS","75","Standard query 0x0748 A ssl.gstatic.com"
"457","3.683114","10.6.0.108","10.12.14.191","DNS","91","Standard query response 0x0748 A ssl.gstatic.com A 172.217.167.35"
"458","3.683916","10.12.14.191","172.217.167.35","TCP","66","53592  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"459","3.686676","172.217.167.35","10.12.14.191","TCP","66","443  >  53592 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1330 WS=256 SACK_PERM=1"
"460","3.686764","10.12.14.191","172.217.167.35","TCP","54","53592  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=0"
"461","3.687090","10.12.14.191","172.217.167.35","TLSv1.3","639","Client Hello"
"462","3.690059","172.217.167.35","10.12.14.191","TCP","54","443  >  53592 [ACK] Seq=1 Ack=586 Win=15872 Len=0"
"463","3.747180","40.90.22.184","10.12.14.191","TCP","54","443  >  53589 [ACK] Seq=5958 Ack=1075 Win=261888 Len=0"
"464","3.759888","52.114.158.50","10.12.14.191","TCP","54","443  >  53588 [ACK] Seq=6152 Ack=2311 Win=262656 Len=0"
"465","3.759943","10.12.14.191","52.114.158.50","TCP","1514","53588  >  443 [ACK] Seq=2311 Ack=6152 Win=261632 Len=1460 [TCP segment of a reassembled PDU]"
"466","3.759944","10.12.14.191","52.114.158.50","TLSv1.2","647","Application Data"
"467","3.764421","161.69.29.159","10.12.14.191","TCP","66","443  >  53591 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"468","3.764530","10.12.14.191","161.69.29.159","TCP","54","53591  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"469","3.765677","10.12.14.191","161.69.29.159","TLSv1.2","250","Client Hello"
"470","3.767124","40.90.22.184","10.12.14.191","TCP","1514","443  >  53589 [ACK] Seq=5958 Ack=1075 Win=261888 Len=1460 [TCP segment of a reassembled PDU]"
"471","3.767125","40.90.22.184","10.12.14.191","TLSv1.2","863","Application Data"
"472","3.767198","10.12.14.191","40.90.22.184","TCP","54","53589  >  443 [ACK] Seq=1075 Ack=8227 Win=131328 Len=0"
"473","3.817563","172.217.167.35","10.12.14.191","TCP","54","[TCP Window Update] 443  >  53592 [ACK] Seq=1 Ack=586 Win=61952 Len=0"
"474","3.818124","172.217.167.35","10.12.14.191","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"475","3.818473","10.12.14.191","172.217.167.35","TLSv1.3","118","Change Cipher Spec, Application Data"
"476","3.818621","10.12.14.191","172.217.167.35","TLSv1.3","140","Application Data"
"477","3.818770","10.12.14.191","172.217.167.35","TLSv1.3","344","Application Data"
"478","3.881383","172.217.167.35","10.12.14.191","TCP","54","443  >  53592 [ACK] Seq=213 Ack=1026 Win=63232 Len=0"
"479","3.885574","172.217.167.35","10.12.14.191","TLSv1.3","634","Application Data, Application Data"
"480","3.885846","10.12.14.191","172.217.167.35","TLSv1.3","85","Application Data"
"481","3.888321","172.217.167.35","10.12.14.191","TLSv1.3","85","Application Data"
"482","3.928815","10.12.14.191","172.217.167.35","TCP","54","53592  >  443 [ACK] Seq=1057 Ack=824 Win=130816 Len=0"
"483","3.944897","172.217.167.35","10.12.14.191","TCP","54","443  >  53592 [ACK] Seq=824 Ack=1057 Win=63232 Len=0"
"484","3.953474","172.217.167.35","10.12.14.191","TLSv1.3","413","Application Data"
"485","3.953475","172.217.167.35","10.12.14.191","TLSv1.3","159","Application Data, Application Data"
"486","3.953475","172.217.167.35","10.12.14.191","TLSv1.3","93","Application Data"
"487","3.953561","10.12.14.191","172.217.167.35","TCP","54","53592  >  443 [ACK] Seq=1057 Ack=1327 Win=130304 Len=0"
"488","3.953994","10.12.14.191","172.217.167.35","TLSv1.3","93","Application Data"
"489","4.016686","52.114.158.50","10.12.14.191","TCP","54","443  >  53588 [ACK] Seq=6152 Ack=4364 Win=262656 Len=0"
"490","4.017268","172.217.167.35","10.12.14.191","TCP","54","443  >  53592 [ACK] Seq=1327 Ack=1096 Win=63232 Len=0"
"491","4.039779","161.69.29.159","10.12.14.191","TLSv1.2","1514","Server Hello"
"492","4.039779","161.69.29.159","10.12.14.191","TCP","1514","443  >  53591 [ACK] Seq=1461 Ack=197 Win=8192 Len=1460 [TCP segment of a reassembled PDU]"
"493","4.039780","161.69.29.159","10.12.14.191","TCP","1514","443  >  53591 [ACK] Seq=2921 Ack=197 Win=8192 Len=1460 [TCP segment of a reassembled PDU]"
"494","4.039781","161.69.29.159","10.12.14.191","TCP","1514","443  >  53591 [ACK] Seq=4381 Ack=197 Win=8192 Len=1460 [TCP segment of a reassembled PDU]"
"495","4.039871","10.12.14.191","161.69.29.159","TCP","54","53591  >  443 [ACK] Seq=197 Ack=5841 Win=131328 Len=0"
"496","4.041954","161.69.29.159","10.12.14.191","TLSv1.2","166","Certificate, Server Hello Done"
"497","4.042634","10.12.14.191","161.69.29.159","TLSv1.2","372","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"498","4.080290","10.12.14.191","10.6.0.122","NBNS","92","Name query NB WORKGROUP<1c>"
"499","4.102804","10.12.14.191","172.217.166.197","TCP","1514","53590  >  443 [ACK] Seq=3381 Ack=4529 Win=131328 Len=1460 [TCP segment of a reassembled PDU]"
"500","4.102805","10.12.14.191","172.217.166.197","TLSv1.3","1064","Application Data"
"501","4.102923","10.12.14.191","172.217.166.197","TLSv1.3","595","Application Data"
"502","4.168014","172.217.166.197","10.12.14.191","TCP","54","443  >  53590 [ACK] Seq=4529 Ack=4761 Win=125184 Len=0"
"503","4.168593","172.217.166.197","10.12.14.191","TCP","54","443  >  53590 [ACK] Seq=4529 Ack=4841 Win=125184 Len=0"
"504","4.168593","172.217.166.197","10.12.14.191","TCP","54","443  >  53590 [ACK] Seq=4529 Ack=5851 Win=125184 Len=0"
"505","4.168593","172.217.166.197","10.12.14.191","TCP","54","443  >  53590 [ACK] Seq=4529 Ack=6392 Win=125184 Len=0"
"506","4.208940","52.114.158.50","10.12.14.191","TLSv1.2","481","Application Data"
"507","4.209044","10.12.14.191","52.114.158.50","TCP","54","53588  >  443 [ACK] Seq=4364 Ack=6579 Win=261376 Len=0"
"508","4.209291","10.12.14.191","52.114.158.50","TCP","54","53588  >  443 [FIN, ACK] Seq=4364 Ack=6579 Win=261376 Len=0"
"509","4.311375","161.69.29.159","10.12.14.191","TCP","54","443  >  53591 [ACK] Seq=5953 Ack=515 Win=7936 Len=0"
"510","4.313432","161.69.29.159","10.12.14.191","TLSv1.2","60","Change Cipher Spec"
"511","4.314052","161.69.29.159","10.12.14.191","TLSv1.2","99","Encrypted Handshake Message"
"512","4.314117","10.12.14.191","161.69.29.159","TCP","54","53591  >  443 [ACK] Seq=515 Ack=6004 Win=131072 Len=0"
"513","4.316892","10.12.14.191","161.69.29.159","TLSv1.2","386","Application Data"
"514","4.316959","10.12.14.191","161.69.29.159","TCP","1514","53591  >  443 [ACK] Seq=847 Ack=6004 Win=131072 Len=1460 [TCP segment of a reassembled PDU]"
"515","4.316960","10.12.14.191","161.69.29.159","TCP","1514","53591  >  443 [ACK] Seq=2307 Ack=6004 Win=131072 Len=1460 [TCP segment of a reassembled PDU]"
"516","4.316961","10.12.14.191","161.69.29.159","TCP","1514","53591  >  443 [ACK] Seq=3767 Ack=6004 Win=131072 Len=1460 [TCP segment of a reassembled PDU]"
"517","4.316962","10.12.14.191","161.69.29.159","TCP","1514","53591  >  443 [ACK] Seq=5227 Ack=6004 Win=131072 Len=1460 [TCP segment of a reassembled PDU]"
"518","4.316962","10.12.14.191","161.69.29.159","TLSv1.2","838","Application Data"
"519","4.529111","52.114.158.50","10.12.14.191","TCP","54","443  >  53588 [ACK] Seq=6579 Ack=4365 Win=262656 Len=0"
"520","4.585912","161.69.29.159","10.12.14.191","TCP","54","443  >  53591 [ACK] Seq=6004 Ack=847 Win=5376 Len=0"
"521","4.586583","161.69.29.159","10.12.14.191","TCP","54","443  >  53591 [ACK] Seq=6004 Ack=3767 Win=8192 Len=0"
"522","4.588043","161.69.29.159","10.12.14.191","TCP","54","443  >  53591 [ACK] Seq=6004 Ack=6687 Win=11264 Len=0"
"523","4.589929","161.69.29.159","10.12.14.191","TCP","54","443  >  53591 [ACK] Seq=6004 Ack=7471 Win=12032 Len=0"
"524","4.600036","52.114.158.50","10.12.14.191","TCP","54","443  >  53588 [FIN, ACK] Seq=6579 Ack=4365 Win=262656 Len=0"
"525","4.600100","10.12.14.191","52.114.158.50","TCP","54","53588  >  443 [ACK] Seq=4365 Ack=6580 Win=261376 Len=0"
"526","4.609879","161.69.29.159","10.12.14.191","TLSv1.2","829","Application Data"
"527","4.641128","10.12.14.191","161.69.29.159","TCP","54","53591  >  443 [RST, ACK] Seq=7471 Ack=6779 Win=0 Len=0"
"528","4.712344","172.217.166.197","10.12.14.191","TLSv1.3","288","Application Data"
"529","4.712344","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data"
"530","4.712346","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data"
"531","4.712417","10.12.14.191","172.217.166.197","TCP","54","53590  >  443 [ACK] Seq=6392 Ack=7623 Win=131328 Len=0"
"532","4.713358","172.217.166.197","10.12.14.191","TLSv1.3","1418","Application Data"
"533","4.713358","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data"
"534","4.713359","172.217.166.197","10.12.14.191","TLSv1.3","577","Application Data"
"535","4.713360","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data"
"536","4.713360","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data"
"537","4.713480","10.12.14.191","172.217.166.197","TCP","54","53590  >  443 [ACK] Seq=6392 Ack=13800 Win=131328 Len=0"
"538","4.715370","172.217.166.197","10.12.14.191","TLSv1.3","1203","Application Data"
"539","4.717029","172.217.166.197","10.12.14.191","TLSv1.3","184","Application Data"
"540","4.717074","10.12.14.191","172.217.166.197","TCP","54","53590  >  443 [ACK] Seq=6392 Ack=15079 Win=130048 Len=0"
"541","4.717386","172.217.166.197","10.12.14.191","TLSv1.3","1325","Application Data"
"542","4.719126","172.217.166.197","10.12.14.191","TLSv1.3","1449","Application Data"
"543","4.719126","172.217.166.197","10.12.14.191","TLSv1.3","1471","Application Data"
"544","4.719197","10.12.14.191","172.217.166.197","TCP","54","53590  >  443 [ACK] Seq=6392 Ack=19162 Win=131328 Len=0"
"545","4.721595","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data"
"546","4.721638","10.12.14.191","172.217.166.197","TCP","54","53590  >  443 [ACK] Seq=6392 Ack=20592 Win=129792 Len=0"
"547","4.723134","172.217.166.197","10.12.14.191","TLSv1.3","292","Application Data"
"548","4.723933","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data"
"549","4.723978","10.12.14.191","172.217.166.197","TCP","54","53590  >  443 [ACK] Seq=6392 Ack=22260 Win=131328 Len=0"
"550","4.726285","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"551","4.727155","172.217.166.197","10.12.14.191","TLSv1.3","672","Application Data"
"552","4.727201","10.12.14.191","172.217.166.197","TCP","54","53590  >  443 [ACK] Seq=6392 Ack=24308 Win=131328 Len=0"
"553","4.733703","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data"
"554","4.734085","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data"
"555","4.734087","172.217.166.197","10.12.14.191","TLSv1.3","1044","Application Data"
"556","4.734139","10.12.14.191","172.217.166.197","TCP","54","53590  >  443 [ACK] Seq=6392 Ack=28158 Win=131328 Len=0"
"557","4.734719","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data"
"558","4.734765","10.12.14.191","172.217.166.197","TCP","54","53590  >  443 [ACK] Seq=6392 Ack=29588 Win=129792 Len=0"
"559","4.736989","172.217.166.197","10.12.14.191","TLSv1.3","517","Application Data"
"560","4.737915","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data"
"561","4.737964","10.12.14.191","172.217.166.197","TCP","54","53590  >  443 [ACK] Seq=6392 Ack=31481 Win=131328 Len=0"
"562","4.740286","172.217.166.197","10.12.14.191","TLSv1.3","1476","Application Data, Application Data"
"563","4.747238","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data"
"564","4.747294","10.12.14.191","172.217.166.197","TCP","54","53590  >  443 [ACK] Seq=6392 Ack=34333 Win=131328 Len=0"
"565","4.749082","172.217.166.197","10.12.14.191","TLSv1.3","1334","Application Data"
"566","4.780199","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data"
"567","4.780204","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data"
"568","4.780377","10.12.14.191","172.217.166.197","TCP","54","53590  >  443 [ACK] Seq=6392 Ack=38473 Win=131328 Len=0"
"569","4.781353","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data"
"570","4.781355","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data, Application Data"
"571","4.781517","10.12.14.191","172.217.166.197","TCP","54","53590  >  443 [ACK] Seq=6392 Ack=41333 Win=131328 Len=0"
"572","4.784030","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"573","4.784171","10.12.14.191","172.217.166.197","TCP","54","53590  >  443 [ACK] Seq=6392 Ack=42763 Win=129792 Len=0"
"574","4.784425","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"575","4.792088","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"576","4.792288","10.12.14.191","172.217.166.197","TCP","54","53590  >  443 [ACK] Seq=6392 Ack=45623 Win=131328 Len=0"
"577","4.792808","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data, Application Data"
"578","4.792809","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data, Application Data"
"579","4.792953","10.12.14.191","172.217.166.197","TCP","54","53590  >  443 [ACK] Seq=6392 Ack=48483 Win=131328 Len=0"
"580","4.794692","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data, Application Data"
"581","4.799587","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"582","4.799731","10.12.14.191","172.217.166.197","TCP","54","53590  >  443 [ACK] Seq=6392 Ack=51343 Win=131328 Len=0"
"583","4.801112","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data, Application Data"
"584","4.801550","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"585","4.801612","10.12.14.191","172.217.166.197","TCP","54","53590  >  443 [ACK] Seq=6392 Ack=54203 Win=131328 Len=0"
"586","4.807383","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"587","4.807925","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"588","4.807926","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"589","4.807980","10.12.14.191","172.217.166.197","TCP","54","53590  >  443 [ACK] Seq=6392 Ack=58493 Win=131328 Len=0"
"590","4.814513","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"591","4.814514","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data, Application Data"
"592","4.814551","10.12.14.191","172.217.166.197","TCP","54","53590  >  443 [ACK] Seq=6392 Ack=61353 Win=131328 Len=0"
"593","4.815058","172.217.166.197","10.12.14.191","TLSv1.3","1484","Application Data, Application Data"
"594","4.815072","10.12.14.191","172.217.166.197","TCP","54","53590  >  443 [ACK] Seq=6392 Ack=62783 Win=129792 Len=0"
"595","4.816856","172.217.166.197","10.12.14.191","TLSv1.3","370","Application Data, Application Data"
"596","4.817275","10.12.14.191","172.217.166.197","TLSv1.3","93","Application Data"
"597","4.831381","10.12.14.191","10.6.0.122","NBNS","110","Refresh NB DESKTOP-KEQCOJS<00>"
"598","4.884429","172.217.166.197","10.12.14.191","TCP","54","443  >  53590 [ACK] Seq=63099 Ack=6431 Win=125184 Len=0"
"599","4.952111","Cisco_7e:4b:cb","IntelCor_01:a1:49","ARP","60","Who has 10.12.14.191? Tell 10.12.0.5"
"600","4.952140","IntelCor_01:a1:49","Cisco_7e:4b:cb","ARP","42","10.12.14.191 is at 74:e5:f9:01:a1:49"
"601","4.952430","::","ff02::1:ff8b:d8e8","ICMPv6","78","Neighbor Solicitation for fe80::f053:5c87:768b:d8e8"
"602","4.953010","fe80::f053:5c87:768b:d8e8","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::f053:5c87:768b:d8e8 (ovr) is at 74:e5:f9:01:a1:49"
"603","5.397617","10.12.14.191","10.12.2.130","TCP","66","[TCP Retransmission] 53579  >  7680 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"604","5.397623","10.12.14.191","10.12.2.130","TCP","66","[TCP Retransmission] 53580  >  7680 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"605","5.587021","10.12.14.191","10.6.0.122","NBNS","92","Name query NB WORKGROUP<1c>"
"606","6.275020","IntelCor_01:a1:49","IntelCor_f3:74:5b","ARP","42","Who has 10.12.2.130? Tell 10.12.14.191"
"607","6.332879","10.12.14.191","10.6.0.122","NBNS","110","Refresh NB WORKGROUP<00>"
"608","6.360021","IntelCor_f3:74:5b","IntelCor_01:a1:49","ARP","42","10.12.2.130 is at f8:59:71:f3:74:5b"
"609","6.701993","10.12.14.191","10.1.0.31","TCP","66","53575  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"610","6.888739","10.12.14.191","13.107.42.12","TCP","54","53576  >  443 [FIN, ACK] Seq=1 Ack=1 Win=513 Len=0"
"611","6.888827","10.12.14.191","13.107.42.12","TCP","54","53566  >  443 [FIN, ACK] Seq=1 Ack=1 Win=514 Len=0"
"612","6.889392","10.12.14.191","10.6.0.108","DNS","83","Standard query 0xbda2 A dm2306.storage.live.com"
"613","6.918504","13.107.42.12","10.12.14.191","TCP","54","443  >  53566 [ACK] Seq=1 Ack=2 Win=1028 Len=0"
"614","6.918677","13.107.42.12","10.12.14.191","TCP","54","443  >  53566 [FIN, ACK] Seq=1 Ack=2 Win=1028 Len=0"
"615","6.918715","10.12.14.191","13.107.42.12","TCP","54","53566  >  443 [ACK] Seq=2 Ack=2 Win=514 Len=0"
"616","6.918856","13.107.42.12","10.12.14.191","TCP","54","443  >  53576 [ACK] Seq=1 Ack=2 Win=1026 Len=0"
"617","6.919167","13.107.42.12","10.12.14.191","TCP","54","443  >  53576 [FIN, ACK] Seq=1 Ack=2 Win=1026 Len=0"
"618","6.919218","10.12.14.191","13.107.42.12","TCP","54","53576  >  443 [ACK] Seq=2 Ack=2 Win=513 Len=0"
"619","6.920090","10.12.14.191","10.6.0.122","DNS","83","Standard query 0xbda2 A dm2306.storage.live.com"
"620","6.921362","10.6.0.108","10.12.14.191","DNS","287","Standard query response 0xbda2 A dm2306.storage.live.com CNAME odc-dm2306-meta-geo.onedrive.akadns.net CNAME odc-dm2306-meta-brs.onedrive.akadns.net CNAME odc-dm2306-meta.onedrive.akadns.net.l-0003.dc-msedge.net.l-0003.l-msedge.net CNAME l-0003.l-msedge.net A 13.107.42.12"
"621","6.922001","10.12.14.191","13.107.42.12","TCP","66","53593  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"622","6.932620","13.107.42.12","10.12.14.191","TCP","66","443  >  53593 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"623","6.932692","10.12.14.191","13.107.42.12","TCP","54","53593  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"624","6.932871","10.6.0.122","10.12.14.191","DNS","287","Standard query response 0xbda2 A dm2306.storage.live.com CNAME odc-dm2306-meta-geo.onedrive.akadns.net CNAME odc-dm2306-meta-brs.onedrive.akadns.net CNAME odc-dm2306-meta.onedrive.akadns.net.l-0003.dc-msedge.net.l-0003.l-msedge.net CNAME l-0003.l-msedge.net A 13.107.42.12"
"625","6.933037","10.12.14.191","13.107.42.12","TLSv1.2","270","Client Hello"
"626","6.938047","13.107.42.12","10.12.14.191","TCP","54","443  >  53593 [ACK] Seq=1 Ack=217 Win=131072 Len=0"
"627","6.986701","13.107.42.12","10.12.14.191","TCP","54","[TCP Window Update] 443  >  53593 [ACK] Seq=1 Ack=217 Win=262400 Len=0"
"628","6.988618","13.107.42.12","10.12.14.191","TCP","1514","443  >  53593 [ACK] Seq=1 Ack=217 Win=262400 Len=1460 [TCP segment of a reassembled PDU]"
"629","6.989197","13.107.42.12","10.12.14.191","TCP","1514","443  >  53593 [ACK] Seq=1461 Ack=217 Win=262400 Len=1460 [TCP segment of a reassembled PDU]"
"630","6.989358","10.12.14.191","13.107.42.12","TCP","54","53593  >  443 [ACK] Seq=217 Ack=2921 Win=131328 Len=0"
"631","6.989578","13.107.42.12","10.12.14.191","TCP","1514","443  >  53593 [ACK] Seq=2921 Ack=217 Win=262400 Len=1460 [TCP segment of a reassembled PDU]"
"632","6.989781","13.107.42.12","10.12.14.191","TCP","1514","443  >  53593 [ACK] Seq=4381 Ack=217 Win=262400 Len=1460 [TCP segment of a reassembled PDU]"
"633","6.989953","10.12.14.191","13.107.42.12","TCP","54","53593  >  443 [ACK] Seq=217 Ack=5841 Win=131328 Len=0"
"634","6.991593","13.107.42.12","10.12.14.191","TCP","1514","443  >  53593 [ACK] Seq=5841 Ack=217 Win=262400 Len=1460 [TCP segment of a reassembled PDU]"
"635","6.997548","13.107.42.12","10.12.14.191","TCP","1514","443  >  53593 [ACK] Seq=7301 Ack=217 Win=262400 Len=1460 [TCP segment of a reassembled PDU]"
"636","6.997757","10.12.14.191","13.107.42.12","TCP","54","53593  >  443 [ACK] Seq=217 Ack=8761 Win=131328 Len=0"
"637","7.001985","13.107.42.12","10.12.14.191","TLSv1.2","455","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"638","7.005772","10.12.14.191","13.107.42.12","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"639","7.038627","13.107.42.12","10.12.14.191","TCP","54","443  >  53593 [ACK] Seq=9162 Ack=375 Win=262400 Len=0"
"640","7.039302","13.107.42.12","10.12.14.191","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"641","7.039777","10.12.14.191","13.107.42.12","TLSv1.2","1366","Application Data"
"642","7.075630","13.107.42.12","10.12.14.191","TCP","54","443  >  53593 [ACK] Seq=9213 Ack=1687 Win=262656 Len=0"
"643","7.087778","10.12.14.191","10.6.0.122","NBNS","92","Name query NB WORKGROUP<1c>"
"644","7.311662","13.107.42.12","10.12.14.191","TLSv1.2","1437","Application Data"
"645","7.311894","13.107.42.12","10.12.14.191","TCP","1514","443  >  53593 [ACK] Seq=10596 Ack=1687 Win=262656 Len=1460 [TCP segment of a reassembled PDU]"
"646","7.311932","10.12.14.191","13.107.42.12","TCP","54","53593  >  443 [ACK] Seq=1687 Ack=12056 Win=131328 Len=0"
"647","7.312179","13.107.42.12","10.12.14.191","TLSv1.2","1423","Application Data"
"648","7.352182","10.12.14.191","13.107.42.12","TCP","54","53593  >  443 [ACK] Seq=1687 Ack=13425 Win=129792 Len=0"
"649","7.362728","10.12.14.191","52.113.194.132","TCP","66","53594  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"650","7.366839","52.113.194.132","10.12.14.191","TCP","66","443  >  53594 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"651","7.366896","10.12.14.191","52.113.194.132","TCP","54","53594  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"652","7.367054","52.193.4.71","10.12.14.191","TLSv1.2","389","Application Data"
"653","7.367100","10.12.14.191","52.113.194.132","TLSv1.2","273","Client Hello"
"654","7.367342","10.12.14.191","52.193.4.71","TCP","54","53126  >  443 [FIN, ACK] Seq=1 Ack=336 Win=508 Len=0"
"655","7.371725","10.12.14.191","10.6.0.108","DNS","96","Standard query 0xa89e A ss-prod-an1-notif-28.aws.adobess.com"
"656","7.374965","52.113.194.132","10.12.14.191","TCP","54","443  >  53594 [ACK] Seq=1 Ack=220 Win=16384 Len=0"
"657","7.380745","10.12.14.191","13.107.42.12","TCP","66","53595  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"658","7.384942","10.12.14.191","40.90.22.184","TLSv1.2","319","Application Data"
"659","7.385081","10.12.14.191","40.90.22.184","TLSv1.2","574","Application Data"
